id,name,code,user_type_id/id,chart_template_id/id,tag_ids/id,reconcile
pcg_2916,Ajustări pentru deprecierea activelor corporale de explorare și evaluare a resurselor minerale,2916,account.data_account_type_depreciation,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_tangible_asset,False
pcg_2917,Ajustări pentru deprecierea activelor biologice productive,2917,account.data_account_type_depreciation,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_bio_asset,False
pcg_2931,Ajustări pentru deprecierea imobilizărilor corporale în curs de execuție,2931,account.data_account_type_depreciation,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_tangible_asset,False
pcg_2935,Ajustări pentru deprecierea investiții lor imobiliare în curs de execuție,2935,account.data_account_type_depreciation,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_tangible_asset,False
pcg_2961,Ajustări pentru pierderea de valoare a acțiunilor deținute la entitățile afiliate,2961,account.data_account_type_depreciation,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_financial_asset,False
pcg_2962,Ajustări pentru pierderea de valoare a acțiunilor deținute la entități asociate și entități controlate în comun,2962,account.data_account_type_depreciation,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_financial_asset,False
pcg_2963,Ajustări pentru pierderea de valoare a altor titluri imobilizate,2963,account.data_account_type_depreciation,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_financial_asset,False
pcg_2964,Ajustări pentru pierderea de valoare a sumelor de încasat de la entitățile afiliate,2964,account.data_account_type_depreciation,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_financial_asset,False
pcg_2965,Ajustări pentru pierderea de valoare a creanțelor față de entitățile asociate și entitățile controlate în comun,2965,account.data_account_type_depreciation,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_financial_asset,False
pcg_2966,Ajustări pentru pierderea de valoare a împrumuturilor acordate pe termen lung,2966,account.data_account_type_depreciation,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_financial_asset,False
pcg_29661,Ajustări pentru pierderea de valoare a împrumuturilor acordate pe termen lung - creanțe,29661,account.data_account_type_depreciation,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,True
pcg_2968,Ajustări pentru pierderea de valoare a altor creanțe,2968,account.data_account_type_depreciation,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_financial_asset,False
pcg_29681,Ajustări pentru pierderea de valoare a altor creanțe - creanțe,29681,account.data_account_type_depreciation,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_301,Materii prime,301,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_3021,Materiale auxiliare,3021,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_3022,Combustibili,3022,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_3023,Materiale pentru ambalat,3023,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_3024,Piese de schimb,3024,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_3025,Semințe și materiale de plantat,3025,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_3026,Furaje,3026,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_3028,Alte materiale consumabile,3028,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_303,Materiale de natura obiectelor de inventar,303,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_308,Diferențe de preț la materii prime și materiale,308,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_321,Materii prime în curs de aprovizionare,321,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_322,Materiale consumabile în curs de aprovizionare,322,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_323,Materiale de natura obiectelor de inventar în curs de aprovizionare,323,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_326,Active biologice de natura stocurilor în curs de aprovizionare,326,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_327,Mărfuri în curs de aprovizionare,327,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_328,Ambalaje în curs de aprovizionare,328,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_331,Produse în curs de execuție,331,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_332,Servicii în curs de execuție,332,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_341,Semifabricate,341,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_345,Produse finite,345,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_346,Produse reziduale,346,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_347,Produse agricole,347,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_348,Diferențe de preț la produse,348,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_3481,Diferențe de preț la produse - în curs,3481,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_3482,Diferențe de preț la produse - terminat,3482,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_351,Materii și materiale aflate la terți,351,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_354,Produse aflate la terți,354,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_356,Active biologice de natura stocurilor aflate la terți,356,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_357,Mărfuri aflate la terți,357,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_358,Ambalaje aflate la terți,358,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_361,Active biologice de natura stocurilor,361,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_368,Diferențe de preț la active biologice de natura stocurilor,368,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_371,Mărfuri,371,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_378,Diferențe de preț la mărfuri,378,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_381,Ambalaje,381,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_388,Diferențe de preț la ambalaje,388,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_391,Ajustări pentru deprecierea materiilor prime,391,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_3921,Ajustări pentru deprecierea materialelor consumabile,3921,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_3922,Ajustări pentru deprecierea materialelor de natura obiectelor de inventar,3922,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_393,Ajustări pentru deprecierea producției în curs de execuție,393,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_3941,Ajustări pentru deprecierea semifabricatelor,3941,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_3945,Ajustări pentru deprecierea produselor finite,3945,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_3946,Ajustări pentru deprecierea produselor reziduale,3946,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_3947,Ajustări pentru deprecierea produselor agricole,3947,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_3951,Ajustări pentru deprecierea materiilor și materialelor aflate la terți,3951,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_3952,Ajustări pentru deprecierea semifabricatelor aflate la terți,3952,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_3953,Ajustări pentru deprecierea produselor finite aflate la terți,3953,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_3954,Ajustări pentru deprecierea produselor reziduale aflate la terți,3954,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_3955,Ajustări pentru deprecierea produselor agricole aflate la terți,3955,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_3956,Ajustări pentru deprecierea activelor biologice de natura stocurilor aflate la terți,3956,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_3957,Ajustări pentru deprecierea mărfurilor aflate la terți,3957,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_3958,Ajustări pentru deprecierea ambalajelor aflate la terți,3958,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_396,Ajustări pentru deprecierea activelor biologice de natura stocurilor,396,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_397,Ajustări pentru deprecierea mărfurilor,397,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_398,Ajustări pentru deprecierea ambalajelor,398,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_4011,Furnizori - reluate intr-o perioada de pana la un an,4011,account.data_account_type_payable,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_less_year,True
pcg_4012,Furnizori - reluate intr-o perioada mal mare de un an,4012,account.data_account_type_payable,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_more_year,True
pcg_4031,Efecte de plătit - reluate intr-o perioada de pana la un an,4031,account.data_account_type_payable,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_less_year,True
pcg_4032,Efecte de plătit - reluate intr-o perioada mal mare de un an,4032,account.data_account_type_payable,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_more_year,True
pcg_4041,Furnizori de imobilizări - reluate intr-o perioada de pana la un an,4041,account.data_account_type_payable,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_less_year,True
pcg_4042,Furnizori de imobilizări - reluate intr-o perioada mal mare de un an,4042,account.data_account_type_payable,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_more_year,True
pcg_4051,Efecte de plătit pentru imobilizări - reluate intr-o perioada de pana la un an,4051,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_less_year,True
pcg_4052,Efecte de plătit pentru imobilizări - reluate intr-o perioada mal mare de un an,4052,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_more_year,True
pcg_4081,Furnizori - facturi nesosite - reluate intr-o perioada de pana la un an,4081,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_less_year,True
pcg_4082,Furnizori - facturi nesosite - reluate intr-o perioada mal mare de un an,4082,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_more_year,True
pcg_4091,Furnizori - debitori pentru cumpărări de bunuri de natura stocurilor,4091,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,True
pcg_4092,Furnizori - debitori pentru prestări de servicii,4092,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,True
pcg_4093,Avansuri acordate pentru imobilizări corporale,4093,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_tangible_asset,True
pcg_4094,Avansuri acordate pentru imobilizări necorporale,4094,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_intangible_asset,True
ro_pcg_recv,Clienți,4111,account.data_account_type_receivable,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,True
pcg_4118,Clienți incerți sau în litigiu,4118,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,True
pcg_413,Efecte de primit de la clienți,413,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,True
pcg_418,Clienți - facturi de întocmit,418,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,True
pcg_419,Clienți,419,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_less_year,True
pcg_4191,Clienți - creditori - reluate intr-o perioada de pana la un an,4191,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_less_year,True
pcg_4192,Clienți - creditori - reluate intr-o perioada mal mare de un an,4192,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_more_year,True
pcg_421,Personal - salarii datorate,421,account.data_account_type_payable,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_less_year,True
pcg_4211,Personal - salarii datorate - reluate intr-o perioada de pana la un an,4211,account.data_account_type_payable,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_less_year,True
pcg_4212,Personal - salarii datorate - reluate intr-o perioada mal mare de un an,4212,account.data_account_type_payable,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_more_year,True
pcg_4231,Personal - ajutoare materiale datorate - reluate intr-o perioada de pana la un an,4231,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_less_year,False
pcg_4232,Personal - ajutoare materiale datorate - reluate intr-o perioada mal mare de un an,4232,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_more_year,False
pcg_4241,Prime reprezentând participarea personalului la profit - reluate intr-o perioada de pana la un an,4241,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_less_year,False
pcg_4242,Prime reprezentând participarea personalului la profit - reluate intr-o perioada mal mare de un an,4242,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_more_year,False
pcg_425,Avansuri acordate personalului,425,account.data_account_type_receivable,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,True
pcg_4261,Drepturi de personal neridicate - reluate intr-o perioada de pana la un an,4261,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_less_year,False
pcg_4262,Drepturi de personal neridicate - reluate intr-o perioada mal mare de un an,4262,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_more_year,False
pcg_4271,Rețineri din salarii datorate terților - reluate intr-o perioada de pana la un an,4271,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_less_year,True
pcg_4272,Rețineri din salarii datorate terților - reluate intr-o perioada mal mare de un an,4272,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_more_year,True
pcg_42811,Alte datorii în legătură cu personalul - reluate intr-o perioada de pana la un an,42811,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_less_year,False
pcg_42812,Alte datorii în legătură cu personalul - reluate intr-o perioada mal mare de un an,42812,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_more_year,False
pcg_4282,Alte creanțe în legătură cu personalul,4282,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_43111,Contribuția unității la asigurările sociale - reluate intr-o perioada de pana la un an,43111,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_43112,Contribuția unității la asigurările sociale - reluate intr-o perioada mal mare de un an,43112,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_43121,Contribuția personalului la asigurările sociale - reluate intr-o perioada de pana la un an,43121,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_43122,Contribuția personalului la asigurările sociale - reluate intr-o perioada mal mare de un an,43122,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_43131,Contribuția angajatorului pentru asigurările sociale de sănătate - reluate intr-o perioada de pana la un an,43131,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_43132,Contribuția angajatorului pentru asigurările sociale de sănătate - reluate intr-o perioada mal mare de un an,43132,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_43141,Contribuția angajaților pentru asigurările sociale de sănătate - reluate intr-o perioada de pana la un an,43141,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_43142,Contribuția angajaților pentru asigurările sociale de sănătate - reluate intr-o perioada mal mare de un an,43142,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_43151,Contribuția de asigurări sociale - reluate intr-o perioada de pana la un an,43151,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_43152,Contribuția de asigurări sociale - reluate intr-o perioada mal mare de un an,43152,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_43161,Contribuția de asigurări sociale de sănătate - reluate intr-o perioada de pana la un an,43161,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_43162,Contribuția de asigurări sociale de sănătate - reluate intr-o perioada mal mare de un an,43162,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_43181,Alte contribuții pentru asigurările sociale de sănătate - reluate intr-o perioada de pana la un an,43181,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_43182,Alte contribuții pentru asigurările sociale de sănătate - reluate intr-o perioada mal mare de un an,43182,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_4361,Contributia asiguratorie pentru munca - reluate intr-o perioada de pana la un an,4361,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_4362,Contributia asiguratorie pentru munca - reluate intr-o perioada mal mare de un an,4362,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_4371,Contribuția unității la fondul de șomaj,4371,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_4372,Contribuția personalului la fondul de șomaj,4372,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_43811,Alte datorii sociale - reluate intr-o perioada de pana la un an,43811,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_less_year,False
pcg_43812,Alte datorii sociale - reluate intr-o perioada mal mare de un an,43812,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_more_year,False
pcg_4382,Alte creanțe sociale,4382,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_44111,Impozitul pe profit - reluate intr-o perioada de pana la un an,44111,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_44112,Impozitul pe profit - reluate intr-o perioada mal mare de un an,44112,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_44151,Impozitul specific unor activități - reluate intr-o perioada de pana la un an,44151,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_44152,Impozitul specific unor activități - reluate intr-o perioada mal mare de un an,44152,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_44181,Impozitul pe venit - reluate intr-o perioada de pana la un an,44118,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_44182,Impozitul pe venit - reluate intr-o perioada mal mare de un an,44182,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_44231,TVA de plată - reluate intr-o perioada de pana la un an,44231,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_less_year,False
pcg_44232,TVA de plată - reluate intr-o perioada mal mare de un an,44232,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_more_year,False
pcg_4424,TVA de recuperat,4424,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_4426,TVA deductibilă,4426,account.data_account_type_non_current_liabilities,l10n_ro.ro_chart_template,,False
pcg_4427,TVA colectată,4427,account.data_account_type_non_current_assets,l10n_ro.ro_chart_template,,False
pcg_44281,TVA neexigibilă - Colectată,44281,account.data_account_type_non_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_442811,TVA neexigibilă - Colectată - reluate intr-o perioada de pana la un an,442811,account.data_account_type_non_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_442812,TVA neexigibilă - Colectată - reluate intr-o perioada mal mare de un an,442812,account.data_account_type_non_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_44282,TVA neexigibilă - Deductibilă,44282,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_442821,TVA neexigibilă - Deductibilă - reluate intr-o perioada de pana la un an,442821,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_442822,TVA neexigibilă - Deductibilă - reluate intr-o perioada mal mare de un an,442822,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_inventories,False
pcg_4441,Impozitul pe venituri de natura salariilor - reluate intr-o perioada de pana la un an,4441,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,True
pcg_4442,Impozitul pe venituri de natura salariilor - reluate intr-o perioada mal mare de un an,4442,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,True
pcg_4451,Subvenții guvernamentale,4451,account.data_account_type_non_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_4452,Împrumuturi nerambursabile cu caracter de subvenții,4452,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_4458,Alte sume primite cu caracter de subvenții,4458,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_4461,"Alte impozite, taxe și vărsăminte asimilate - reluate intr-o perioada mal mare de un an",4461,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,True
pcg_4462,"Alte impozite, taxe și vărsăminte asimilate - reluate intr-o perioada de pana la un an",4462,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,True
pcg_4471,Fonduri speciale - taxe și vărsăminte asimilate - reluate intr-o perioada de pana la un an,4471,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_4472,Fonduri speciale - taxe și vărsăminte asimilate - reluate intr-o perioada mal mare de un an,4472,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_44811,Alte datorii față de bugetul statului - reluate intr-o perioada de pana la un an,44811,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_less_year,False
pcg_44812,Alte datorii față de bugetul statului - reluate intr-o perioada mal mare de un an,44812,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_more_year,False
pcg_4482,Alte creanțe privind bugetul statului,4482,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_45111,Decontări între entitățile afiliate - reluate intr-o perioada de pana la un an,45111,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_45112,Decontări între entitățile afiliate - reluate intr-o perioada mal mare de un an,45112,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_45181,Dobânzi aferente decontărilor între entitățile afiliate - reluate intr-o perioada de pana la un an,45181,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_45182,Dobânzi aferente decontărilor între entitățile afiliate - reluate intr-o perioada mal mare de un an,45182,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_45311,Decontări cu entitățile asociate și entitățile controlate în comun - reluate intr-o perioada de pana la un an,45311,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_45312,Decontări cu entitățile asociate și entitățile controlate în comun - reluate intr-o perioada mal mare de un an,45312,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_45381,Dobânzi aferente decontărilor cu entitățile asociate și entitățile controlate în comun - reluate intr-o perioada de pana la un an,45381,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_45382,Dobânzi aferente decontărilor cu entitățile asociate și entitățile controlate în comun - reluate intr-o perioada mal mare de un an,45382,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_45511,Acționari/asociați - conturi curente - reluate intr-o perioada de pana la un an,45511,account.data_account_type_payable,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_less_year,True
