id,code,name,user_type_id:id,chart_template_id:id,reconcile,tag_ids/id
chart32232,32232,"Propiedad, planta y equipo - Arrendamiento financiero - Edificaciones - Revaluación",account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_invest_properties
chart32233,32233,"Propiedad, planta y equipo - Arrendamiento financiero - Edificaciones - Costo de financiación",account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_invest_properties
chart32241,32241,"Propiedad, planta y equipo - Arrendamiento financiero - Maquinaria y equipo de explotación - Costo",account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_invest_properties
chart32242,32242,"Propiedad, planta y equipo - Arrendamiento financiero - Maquinaria y equipo de explotación - Revaluación",account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_invest_properties
chart32243,32243,"Propiedad, planta y equipo - Arrendamiento financiero - Maquinaria y equipo de explotación - Costo de financiación",account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_invest_properties
chart32251,32251,"Propiedad, planta y equipo - Arrendamiento financiero - Unidades de transporte - Costo",account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_invest_properties
chart32252,32252,"Propiedad, planta y equipo - Arrendamiento financiero - Unidades de transporte - Revaluación",account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_invest_properties
chart32261,32261,"Propiedad, planta y equipo - Arrendamiento financiero - Muebles y enseres - Costo",account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_invest_properties
chart32262,32262,"Propiedad, planta y equipo - Arrendamiento financiero - Muebles y enseres - Revaluación",account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_invest_properties
chart32271,32271,"Propiedad, planta y equipo - Arrendamiento financiero - Equipos diversos - Costo",account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_invest_properties
chart32272,32272,"Propiedad, planta y equipo - Arrendamiento financiero - Equipos diversos - Revaluación",account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_invest_properties
chart32281,32281,"Propiedad, planta y equipo - Arrendamiento financiero - Herramientas y unidades de reemplazo - Costo",account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_invest_properties
chart32282,32282,"Propiedad, planta y equipo - Arrendamiento financiero - Herramientas y unidades de reemplazo - Revaluación",account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_invest_properties
chart32301,32301,"Propiedad, planta y equipo - Arrendamiento operativo - Planta productora en producción - Costo",account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_invest_properties
chart32302,32302,"Propiedad, planta y equipo - Arrendamiento operativo - Planta productora en producción - Revaluación",account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_invest_properties
chart32321,32321,"Propiedad, planta y equipo - Arrendamiento operativo - Terrenos - Costo",account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_invest_properties
chart32331,32331,"Propiedad, planta y equipo - Arrendamiento operativo - Edificaciones - Costo",account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_invest_properties
chart32332,32332,"Propiedad, planta y equipo - Arrendamiento operativo - Edificaciones - Revaluación",account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_invest_properties
chart32341,32341,"Propiedad, planta y equipo - Arrendamiento operativo - Maquinaria y equipo de explotación - Costo",account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_invest_properties
chart32342,32342,"Propiedad, planta y equipo - Arrendamiento operativo - Maquinaria y equipo de explotación - Revaluación",account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_invest_properties
chart32351,32351,"Propiedad, planta y equipo - Arrendamiento operativo - Unidades de transporte - Costo",account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_invest_properties
chart32352,32352,"Propiedad, planta y equipo - Arrendamiento operativo - Unidades de transporte - Revaluación",account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_invest_properties
chart32361,32361,"Propiedad, planta y equipo - Arrendamiento operativo - Equipos diversos - Costo",account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_invest_properties
chart32362,32362,"Propiedad, planta y equipo - Arrendamiento operativo - Equipos diversos - Revaluación",account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_invest_properties
chart33011,33011,Planta productora - Planta productora en producción - Costo,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart33012,33012,Planta productora - Planta productora en producción - Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart33013,33013,Planta productora - Planta productora en producción - Costo de financiación,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart33014,33014,Planta productora - Planta productora en producción - Valor razonable,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart33021,33021,Planta productora - Planta productora en desarrollo - Costo,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart33022,33022,Planta productora - Planta productora en desarrollo - Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart33023,33023,Planta productora - Planta productora en desarrollo - Costo de financiación,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart33024,33024,Planta productora - Planta productora en desarrollo - Valor razonable,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart33111,33111,Terrenos - Terrenos - Costo,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart33112,33112,Terrenos - Terrenos - Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart33211,33211,Edificaciones - Edificaciones - Costo,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart33212,33212,Edificaciones - Edificaciones - Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart33213,33213,Edificaciones - Edificaciones - Costo de financiación,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart33241,33241,Edificaciones - Instalaciones - Costo,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart33242,33242,Edificaciones - Instalaciones - Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart33243,33243,Edificaciones - Instalaciones - Costo de financiación,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart33251,33251,Edificaciones - Mejoras en locales arrendados. - Costo,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart33252,33252,Edificaciones - Mejoras en locales arrendados. - Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart33253,33253,Edificaciones - Mejoras en locales arrendados. - Costo de Financiación,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart33311,33311,Maquinaria y equipo de explotación - Maquinaria y equipo de explotación - Costo,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart33312,33312,Maquinaria y equipo de explotación - Maquinaria y equipo de explotación - Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart33313,33313,Maquinaria y equipo de explotación - Maquinaria y equipo de explotación - Costo de financiación,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart33411,33411,Unidades de transporte - Vehículos motorizados - Costo,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart33412,33412,Unidades de transporte - Vehículos motorizados - Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart33421,33421,Unidades de transporte - Vehículos no motorizados - Costo,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart33422,33422,Unidades de transporte - Vehículos no motorizados - Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart33511,33511,Muebles y enseres - Muebles - Costo,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart33512,33512,Muebles y enseres - Muebles - Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart33521,33521,Muebles y enseres - Enseres - Costo,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart33522,33522,Muebles y enseres - Enseres - Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart33611,33611,Equipos diversos - Equipo para procesamiento de información - Costo,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart33612,33612,Equipos diversos - Equipo para procesamiento de información - Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart33621,33621,Equipos diversos - Equipo de comunicación - Costo,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart33622,33622,Equipos diversos - Equipo de comunicación - Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart33631,33631,Equipos diversos - Equipo de seguridad - Costo,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart33632,33632,Equipos diversos - Equipo de seguridad - Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart33641,33641,Equipos diversos - Equipo de medio ambiente - Costo,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart33642,33642,Equipos diversos - Equipo de medio ambiente - Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart33691,33691,Equipos diversos - Otros equipos - Costo,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart33692,33692,Equipos diversos - Otros equipos - Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart33711,33711,Herramientas y unidades de reemplazo - Herramientas - Costo,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart33712,33712,Herramientas y unidades de reemplazo - Herramientas - Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart33721,33721,Herramientas y unidades de reemplazo - Unidades de reemplazo - Costo,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart33722,33722,Herramientas y unidades de reemplazo - Unidades de reemplazo - Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart3381,3381,Unidades por recibir - Maquinaria y equipo de explotación,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart3382,3382,Unidades por recibir - Equipo de transporte,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart3383,3383,Unidades por recibir - Muebles y enseres,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart3386,3386,Unidades por recibir - Equipos diversos,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart3387,3387,Unidades por recibir - Herramientas y unidades de reemplazo,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart3391,3391,Obras en curso - Adecuación de terrenos,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart33921,33921,Obras en curso - Edificaciones en curso - Costo,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart33922,33922,Obras en curso - Edificaciones en curso - Costo de financiación,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart33931,33931,Obras en curso - Maquinaria en montaje - Costo,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart33932,33932,Obras en curso - Maquinaria en montaje - Costo de financiación,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart34111,34111,"Concesiones, licencias y otros derechos - Derechos por concesiones - Costo",account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_intangible
chart34112,34112,"Concesiones, licencias y otros derechos - Derechos por concesiones - Revaluación",account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_intangible
chart34121,34121,"Concesiones, licencias y otros derechos - Licencias - Costo",account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_intangible
chart34122,34122,"Concesiones, licencias y otros derechos - Licencias - Revaluación",account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_intangible
chart34191,34191,"Concesiones, licencias y otros derechos - Otros derechos - Costo",account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_intangible
chart34192,34192,"Concesiones, licencias y otros derechos - Otros derechos - Revaluación",account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_intangible
chart34211,34211,Patentes y propiedad industrial - Patentes - Costo,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_intangible
chart34212,34212,Patentes y propiedad industrial - Patentes - Revaluación,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_intangible
chart34221,34221,Patentes y propiedad industrial - Marcas - Costo,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_intangible
chart34222,34222,Patentes y propiedad industrial - Marcas - Revaluación,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_intangible
chart34311,34311,Programas de computadora (software) - Aplicaciones informáticas - Costo,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_intangible
chart34312,34312,Programas de computadora (software) - Aplicaciones informáticas - Revaluación,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_intangible
chart34411,34411,Costos de exploración y desarrollo - Costos de exploración - Costo,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_intangible
chart34412,34412,Costos de exploración y desarrollo - Costos de exploración - Revaluación,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_intangible
chart34413,34413,Costos de exploración y desarrollo - Costos de exploración - Costo de financiación,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_intangible
chart34421,34421,Costos de exploración y desarrollo - Costos de desarrollo - Costo,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_intangible
chart34422,34422,Costos de exploración y desarrollo - Costos de desarrollo - Revaluación,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_intangible
chart34423,34423,Costos de exploración y desarrollo - Costos de desarrollo - Costo de financiación,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_intangible
chart34511,34511,"Fórmulas, diseños y prototipos - Fórmulas - Costo",account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_intangible
chart34512,34512,"Fórmulas, diseños y prototipos - Fórmulas - Revaluación",account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_intangible
chart34521,34521,"Fórmulas, diseños y prototipos - Diseños y prototipos - Costo",account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_intangible
chart34522,34522,"Fórmulas, diseños y prototipos - Diseños y prototipos - Revaluación",account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_intangible
chart3471,3471,Plusvalía mercantil - Plusvalía mercantil,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_intangible
chart34911,34911,Otros activos intangibles - Otros activos intangibles - Costo,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_intangible
chart34912,34912,Otros activos intangibles - Otros activos intangibles - Revaluación,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_intangible
chart35111,35111,Activos biológicos en producción - De origen animal - Costo,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_biological
chart35113,35113,Activos biológicos en producción - De origen animal - Costo de financiación,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_biological
chart35114,35114,Activos biológicos en producción - De origen animal - Valor razonable,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_biological
chart35121,35121,Activos biológicos en producción - De origen vegetal - Costo,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_biological
chart35123,35123,Activos biológicos en producción - De origen vegetal - Costo de financiación,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_biological
chart35124,35124,Activos biológicos en producción - De origen vegetal - Valor razonable,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_biological
chart35211,35211,Activos biológicos en desarrollo - De origen animal - Costo,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_biological
chart35213,35213,Activos biológicos en desarrollo - De origen animal - Costo de financiación,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_biological
chart35214,35214,Activos biológicos en desarrollo - De origen animal - Valor razonable,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_biological
chart35221,35221,Activos biológicos en desarrollo - De origen vegetal - Costo,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_biological
chart35223,35223,Activos biológicos en desarrollo - De origen vegetal - Costo de financiación,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_biological
chart35224,35224,Activos biológicos en desarrollo - De origen vegetal - Valor razonable,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_biological
chart36111,36111,Terrenos - Costo,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart36112,36112,Terrenos - Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart36121,36121,Edificaciones - Costo,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart36122,36122,Edificaciones - Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart36123,36123,Edificaciones - Costo de financiación,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart36131,36131,Construcciones en curso - edificaciones - Costo,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart36132,36132,Construcciones en curso - edificaciones - Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart36133,36133,Construcciones en curso - edificaciones - Costo de financiación,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart36211,36211,Arrendamiento financiero - Terrenos - Costo,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_invest_properties
chart36212,36212,Arrendamiento financiero - Terrenos - Revaluación,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_invest_properties
chart36221,36221,Arrendamiento financiero - Edificaciones - Costo,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_invest_properties
chart36222,36222,Arrendamiento financiero - Edificaciones - Revaluación,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_invest_properties
chart36223,36223,Arrendamiento financiero - Edificaciones - Costo de financiación,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_invest_properties
chart36311,36311,Arrendamiento financiero - Terrenos - Costo,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_invest_properties
chart36312,36312,Arrendamiento financiero - Terrenos - Revaluación,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_invest_properties
chart36321,36321,Arrendamiento financiero - Edificaciones - Costo,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_invest_properties
chart36322,36322,Arrendamiento financiero - Edificaciones - Revaluación,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_invest_properties
chart36323,36323,Arrendamiento financiero - Edificaciones - Costo de financiación,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_invest_properties
chart36331,36331,Arrendamiento financiero - Maquinaria y equipo de explotación - Costo,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_invest_properties
chart36332,36332,Arrendamiento financiero - Maquinaria y equipo de explotación - Revaluación,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_invest_properties
chart36333,36333,Arrendamiento financiero - Maquinaria y equipo de explotación - Costo de financiación,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_invest_properties
chart36341,36341,Arrendamiento financiero - Unidades de transporte - Costo,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_invest_properties
chart36342,36342,Arrendamiento financiero - Unidades de transporte - Revaluación,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_invest_properties
chart36351,36351,Arrendamiento financiero - Muebles y enseres - Costo,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_invest_properties
chart36352,36352,Arrendamiento financiero - Muebles y enseres - Revaluación,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_invest_properties
chart36361,36361,Arrendamiento financiero - Equipos diversos - Costo,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_invest_properties
chart36362,36362,Arrendamiento financiero - Equipos diversos - Revaluación,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_invest_properties
chart36401,36401,Planta productora en producción - Costo,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart36402,36402,Planta productora en producción - Planta productora en producción - Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart36403,36403,Planta productora en producción - Planta productora en producción - Costo de financiación,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart36405,36405,Planta productora en producción - Planta productora en desarrollo - Costo,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart36406,36406,Planta productora en producción - Planta productora en desarrollo - Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart36407,36407,Planta productora en producción - Planta productora en desarrollo - Costo de financiación,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart36408,36408,Planta productora en producción - Planta productora en desarrollo - Valor razonable,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart36411,36411,Terrenos - Costo,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart36412,36412,Terrenos - Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart36421,36421,Edificaciones - Edificaciones - Costo,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart36422,36422,Edificaciones - Edificaciones - Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart36423,36423,Edificaciones - Edificaciones - Costo de financiación,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart36424,36424,Edificaciones - Instalaciones - Costo,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart36425,36425,Edificaciones - Instalaciones - Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart36426,36426,Edificaciones - Instalaciones - Costo de financiación,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart36427,36427,Edificaciones - Mejoras en locales arrendados - Costo,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
chart36428,36428,Edificaciones - Mejoras en locales arrendados - Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_property_plant_equipment
