"id","name","code","account_type","chart_template_id/id","reconcile"
"uy_code_21404","Iva Retenido","21404","data_account_type_current_liabilities","l10n_uy.uy_chart_template","True"
"uy_code_21411","Irpf Retenido","21411","data_account_type_current_liabilities","l10n_uy.uy_chart_template","True"
"uy_code_21421","Bps","21421","data_account_type_current_liabilities","l10n_uy.uy_chart_template","True"
"uy_code_21501","Irae del Ejercicio","21501","data_account_type_current_liabilities","l10n_uy.uy_chart_template","True"
"uy_code_21502","Irae a Pagar","21502","data_account_type_current_liabilities","l10n_uy.uy_chart_template","True"
"uy_code_21503","Irae Anticipo a Pagar","21503","data_account_type_current_liabilities","l10n_uy.uy_chart_template","True"
"uy_code_21601","Patrimonio del Ejercicio","21601","data_account_type_current_liabilities","l10n_uy.uy_chart_template","True"
"uy_code_21602","Patrimonio a Pagar","21602","data_account_type_current_liabilities","l10n_uy.uy_chart_template","True"
"uy_code_21603","Patrimonio Anticipo a Pagar","21603","data_account_type_current_liabilities","l10n_uy.uy_chart_template","True"
"uy_code_21701","Icosa del Ejercicio","21701","data_account_type_current_liabilities","l10n_uy.uy_chart_template","True"
"uy_code_21702","Icosa a Pagar","21702","data_account_type_current_liabilities","l10n_uy.uy_chart_template","True"
"uy_code_21703","Icosa Anticipo a Pagar","21703","data_account_type_current_liabilities","l10n_uy.uy_chart_template","True"
"uy_code_21801","Responsabilidad frente a terceros","21801","data_account_type_current_liabilities","l10n_uy.uy_chart_template","True"
"uy_code_22101","Deudas Comerciales","22101","data_account_type_current_liabilities","l10n_uy.uy_chart_template","True"
"uy_code_22201","Deudas Financieras","22201","data_account_type_payable","l10n_uy.uy_chart_template","True"
"uy_code_22301","Deudas Diversas","22301","data_account_type_current_liabilities","l10n_uy.uy_chart_template","True"
"uy_code_22401","Previsiones No Corrientes","22401","data_account_type_current_liabilities","l10n_uy.uy_chart_template","True"
"uy_code_3111","Capital Integrado","3111","data_account_type_equity","l10n_uy.uy_chart_template","True"
"uy_code_3221","Revaluaciones fiscales","3221","data_account_type_equity","l10n_uy.uy_chart_template","True"
