id,name,code,account_type,chart_template_id/id,reconcile
uae_account_400022,Web Site Hosting Fees,400022,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400023,Others - Communication,400023,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400024,Air tickets,400024,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400025,Hotel,400025,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400026,Meals,400026,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400027,Per Diem,400027,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400028,Others,400028,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400029,Audit Fees,400029,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400030,Sponsorship Fees,400030,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400031,Legal fees,400031,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400032,Trade License Fees,400032,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400033,Others - Professional Fees,400033,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400034,Other - Advertising Expenses,400034,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400035,Write Off Receivables & Payables,400035,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400036,Write Off Inventory,400036,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400037,Amortisation of Preoperating Expenses,400037,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400038,Cash Shortage,400038,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400039,Others - Provision & Write off,400039,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400040,Insurance,400040,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400041,Training,400041,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400042,Maintenance,400042,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400043,Security & Guard,400043,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400044,Cleaning,400044,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400045,Subscriptions,400045,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400046,Gifts & Donations,400046,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400047,Kitchen and Buffet Expenses,400047,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400048,Vehicle Expenses,400048,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400049,Convoyance Expenses,400049,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400050,Others - Office Various Expenses,400050,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400051,Other Bank Charges,400051,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400052,Loss On Fixed Assets Disposal,400052,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400053,Loss on Difference on Exchange,400053,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400054,Disposal of Business Branch,400054,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400055,Income Tax,400055,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400056,Previous Year Adjustments Account,400056,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400057,Other Non Operating Expenses,400057,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400058,Credit Card Charges,400058,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400059,Bank Finance & Loan Charges,400059,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400060,Air Miles Card Charges,400060,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400061,Credit Card Swipe Charges,400061,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400062,PayPal Charges,400062,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400063,Amortization on Leasehold Improvement,400063,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400064,Depreciation Of Furniture & Office Equipment,400064,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400065,Depreciation Of Computer Hard & Soft,400065,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400066,Depreciation Of Motor Vehicles,400066,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400067,Consultancy Fees,400067,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400068,Provision for Doubtful Debts,400068,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400069,Closing Account,400069,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400070,Depreciation on right of use asset (IFRS 16),400070,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_500001,Sales Account,500001,data_account_type_revenue,l10n_ae.uae_chart_template_standard,False
uae_account_500002,Sales of I/C,500002,data_account_type_revenue,l10n_ae.uae_chart_template_standard,False
uae_account_500003,Management Consultancy Fees,500003,data_account_type_revenue,l10n_ae.uae_chart_template_standard,False
uae_account_500004,Sales from Other Region,500004,data_account_type_revenue,l10n_ae.uae_chart_template_standard,False
uae_account_500005,Advertising Income,500005,data_account_type_revenue,l10n_ae.uae_chart_template_standard,False
uae_account_500006,Branding Income,500006,data_account_type_revenue,l10n_ae.uae_chart_template_standard,False
uae_account_500007,Space Rental Income,500007,data_account_type_revenue,l10n_ae.uae_chart_template_standard,False
uae_account_500008,Service Income,500008,data_account_type_revenue,l10n_ae.uae_chart_template_standard,False
uae_account_500009,Interest Revenue,500009,data_account_type_revenue,l10n_ae.uae_chart_template_standard,False
uae_account_500010,Capital Gain,500010,data_account_type_revenue,l10n_ae.uae_chart_template_standard,False
uae_account_500011,Gain On Difference Of Exchange,500011,data_account_type_revenue,l10n_ae.uae_chart_template_standard,False
uae_account_500012,Excess In Till,500012,data_account_type_revenue,l10n_ae.uae_chart_template_standard,False
uae_account_500013,Other Income,500013,data_account_type_revenue,l10n_ae.uae_chart_template_standard,False
uae_account_999999,Undistributed Profits/Losses,999999,data_unaffected_earnings,l10n_ae.uae_chart_template_standard,False
